label,title,content,text
0,Boring album,"Music appreciation is very subjective. There need be no justification for one's feelings. Therefore, I award 1 star to this album as I found the singing there to be absolutely boring, especially in those more popular songs. The voice itself isn't good either.","Boring album Music appreciation is very subjective. There need be no justification for one's feelings. Therefore, I award 1 star to this album as I found the singing there to be absolutely boring, especially in those more popular songs. The voice itself isn't good either."
0,This is a pretty dull Biography,"The author tries hard to convince you that Franklin is this superstar world leader, but just doesn't sell it very well. I believe Franklin is everything that history makes him out to be, but this book is written in such a dull manner that you never really get it. I guarantee everyone who has read this book paused halfway through it and were relieved to discover that the last 50 pages are appendices and such ending the misery much earlier.","This is a pretty dull Biography The author tries hard to convince you that Franklin is this superstar world leader, but just doesn't sell it very well. I believe Franklin is everything that history makes him out to be, but this book is written in such a dull manner that you never really get it. I guarantee everyone who has read this book paused halfway through it and were relieved to discover that the last 50 pages are appendices and such ending the misery much earlier."
1,"Fun, Fast, Enjoyable Mystery!","Fatith Fairchild from the fictional Aleford, Massachusetts is the kind of woman you'd like to have for a friend. Her habit of falling into mysteries and murders makes for fun, quick reading. This book explores the somewhat shady world of NE antiques, after Faith's house is broken into and a friend is killed when her house is burglarized. As other readers have noted, the ending is somewhat contrived but up till then, I really loved this book. Start with her earlier novels as Faith has grown from a new young ","Fun, Fast, Enjoyable Mystery! Fatith Fairchild from the fictional Aleford, Massachusetts is the kind of woman you'd like to have for a friend. Her habit of falling into mysteries and murders makes for fun, quick reading. This book explores the somewhat shady world of NE antiques, after Faith's house is broken into and a friend is killed when her house is burglarized. As other readers have noted, the ending is somewhat contrived but up till then, I really loved this book. Start with her earlier novels as Faith has grown from a new young "
1,R Kelly's Ignition Remix is the key the the car,Excellent CD and excellent songs! I LOVE Ignition Remix!! R Kelly is a great artist!!! If you like any R Kelly songs this CD is for you!!!,R Kelly's Ignition Remix is the key the the car Excellent CD and excellent songs! I LOVE Ignition Remix!! R Kelly is a great artist!!! If you like any R Kelly songs this CD is for you!!!
1,A gem of a novel,"This is one of the most enjoyable coming of age novels I have ever read. Based to some extent on the author's own childhood, it tells the story of a young Jewish boy growing up in New York City during the Depression. It ends while he is in the fifth grade, and cries out for a sequel, although after all these years (it came out in 1985) I doubt one is forthcoming. Beautifully written, if occasionally over-written, it is very moving and memorable. Anyone who had a childhood, or is not an alien from another pl","A gem of a novel This is one of the most enjoyable coming of age novels I have ever read. Based to some extent on the author's own childhood, it tells the story of a young Jewish boy growing up in New York City during the Depression. It ends while he is in the fifth grade, and cries out for a sequel, although after all these years (it came out in 1985) I doubt one is forthcoming. Beautifully written, if occasionally over-written, it is very moving and memorable. Anyone who had a childhood, or is not an alien from another pl"
1,Obscure gem,"Outside of Tennessee few are likely to have heard of, let alone listened to, Melissa Webb's 1999 self-released debut. But, for those who know Bluegrass pickers, the list of ""friends"" playing on this obscure gem will clue them in that this is not some vanity project.Ms. Webb wrote 9 of the 11 songs on this project, and co-wrote another. Along with her vocals, these lyrics are on the ""folk"" side of the spectrum.Mark Schatz is on bass. Brent Truitt (Nashville session stalwart) is on mandolin here. Kristin Scot","Obscure gem Outside of Tennessee few are likely to have heard of, let alone listened to, Melissa Webb's 1999 self-released debut. But, for those who know Bluegrass pickers, the list of ""friends"" playing on this obscure gem will clue them in that this is not some vanity project.Ms. Webb wrote 9 of the 11 songs on this project, and co-wrote another. Along with her vocals, these lyrics are on the ""folk"" side of the spectrum.Mark Schatz is on bass. Brent Truitt (Nashville session stalwart) is on mandolin here. Kristin Scot"
0,Not 4 gauge! More like 8 gauge with thick insulation!,"The cable included in this kit appears to be 8ga with thick insulation to make it look like 4ga. I compared it to a real 4ga and a 9ga cable I had lying around and the wire is only slightly thicker than the 9ga and nowhere near the thickness of the 4ga. If you buy this, you'll note that there are no markings on the cable giving the specs. Also, a 60Amp fuse will give you ~800 Watts max at the amplifier (60 amps x 13.5 volts = 810 Watts).","Not 4 gauge! More like 8 gauge with thick insulation! The cable included in this kit appears to be 8ga with thick insulation to make it look like 4ga. I compared it to a real 4ga and a 9ga cable I had lying around and the wire is only slightly thicker than the 9ga and nowhere near the thickness of the 4ga. If you buy this, you'll note that there are no markings on the cable giving the specs. Also, a 60Amp fuse will give you ~800 Watts max at the amplifier (60 amps x 13.5 volts = 810 Watts)."
0,Dirty Blond,This story line was tough to swallow. Even the most air-headed among us wouldn't do what this babe did to herself and supposedly she had a law degree and thus I assume is not supposed to be considered an air-head.Quality of writing was alright but it is not a book I would recommend.,Dirty Blond This story line was tough to swallow. Even the most air-headed among us wouldn't do what this babe did to herself and supposedly she had a law degree and thus I assume is not supposed to be considered an air-head.Quality of writing was alright but it is not a book I would recommend.
1,Could have been a Cagney movie,"I had never heard of the story until the movie based on the book ran on TCM in the early hours of the morning. I didn't watch it, but decided I had to have the book.Very film noir feel to the story. If I didn't know better, I'd think Cagney's White Heat character was based on Chase's ""Slim"". The same ""Top of the World, Ma"", coupled with amoral sadistic behavior.At first it was a little hard to change gears in the writer's POV, from the hoods to the detective, but once you figure it out, it is a very nice re","Could have been a Cagney movie I had never heard of the story until the movie based on the book ran on TCM in the early hours of the morning. I didn't watch it, but decided I had to have the book.Very film noir feel to the story. If I didn't know better, I'd think Cagney's White Heat character was based on Chase's ""Slim"". The same ""Top of the World, Ma"", coupled with amoral sadistic behavior.At first it was a little hard to change gears in the writer's POV, from the hoods to the detective, but once you figure it out, it is a very nice re"
0,Mislead,The cover mislead me to believe that it was a christmas movie of alvin and the chipmunks. My two year old loves them and this turned out to be a movie that he already had.,Mislead The cover mislead me to believe that it was a christmas movie of alvin and the chipmunks. My two year old loves them and this turned out to be a movie that he already had.
1,Amazing series!,"If you enjoy watching wildlife documentaries, you are in for something better than you would expect. David Attenborough has a great voice for narration and the footage is quite wonderful. The behind the scenes on how the shots are taken is very informative and really shows the viewer how much effort has gone into making this series. Soothing for people who need to watch something when they go to bed.","Amazing series! If you enjoy watching wildlife documentaries, you are in for something better than you would expect. David Attenborough has a great voice for narration and the footage is quite wonderful. The behind the scenes on how the shots are taken is very informative and really shows the viewer how much effort has gone into making this series. Soothing for people who need to watch something when they go to bed."
1,Helped Me Get Rid of Back Pain - Permanently,"I bought this book while I was on my way towards improving my lower back pain. At that time I was exercising hard, I had already lost a good amount of body fat, but the pain kept coming back every once in a while. All I did was introduce some of the anti-inflammatory foods in my diet, reduce or eliminate the oness that were highly inflammatory, and in a matter of months, the pain was gone. I'd say it's a pretty good result after over 20 years of pain. Now I can work out hard, play tennis, table tennis, do h","Helped Me Get Rid of Back Pain - Permanently I bought this book while I was on my way towards improving my lower back pain. At that time I was exercising hard, I had already lost a good amount of body fat, but the pain kept coming back every once in a while. All I did was introduce some of the anti-inflammatory foods in my diet, reduce or eliminate the oness that were highly inflammatory, and in a matter of months, the pain was gone. I'd say it's a pretty good result after over 20 years of pain. Now I can work out hard, play tennis, table tennis, do h"
1,Great Water Boiler,"The T-Fal 4-Cup Vitesse Electric Water Kettle is a great little kitchen device. Not only is it attractive, but very useful. My experience has found that it can bring one liter of water to boil is a matter of a few short minutes. I love my T-Fal Vitesse that I even bring it with me on vacation, because you never know how clean the coffee machine/water kettle is in the hotel you are staying in. The little kettle is holding up very well, with only a few scraches due to traveling. It has only failed me only onc","Great Water Boiler The T-Fal 4-Cup Vitesse Electric Water Kettle is a great little kitchen device. Not only is it attractive, but very useful. My experience has found that it can bring one liter of water to boil is a matter of a few short minutes. I love my T-Fal Vitesse that I even bring it with me on vacation, because you never know how clean the coffee machine/water kettle is in the hotel you are staying in. The little kettle is holding up very well, with only a few scraches due to traveling. It has only failed me only onc"
1,Fast shipping and delivery - flawless,"The book arrived in one month, which was fast if you consider that it generally takes more than this to arrive, the book came in excelent conditions.Amazon is always a reliable store.","Fast shipping and delivery - flawless The book arrived in one month, which was fast if you consider that it generally takes more than this to arrive, the book came in excelent conditions.Amazon is always a reliable store."
0,Boring and comercial set!,"I'm very disappointed with this set, definitively all the tracks are very comercial trance and boring, strange to be a GU CD,nothing to do with the Global underground quality sets, if you like the comercial trance buy it.Definitivamente para los que les gusta el trance burdo y comercial este es un buen CD, mas nada que ver con las maravillas que habiamos escuchado como por ejemplo Ibiza de Sasha o Moscu de Deep Dish, creo que es muy el estilo de Seaman ya que se asemeja mucho al set de Buenos Aires.","Boring and comercial set! I'm very disappointed with this set, definitively all the tracks are very comercial trance and boring, strange to be a GU CD,nothing to do with the Global underground quality sets, if you like the comercial trance buy it.Definitivamente para los que les gusta el trance burdo y comercial este es un buen CD, mas nada que ver con las maravillas que habiamos escuchado como por ejemplo Ibiza de Sasha o Moscu de Deep Dish, creo que es muy el estilo de Seaman ya que se asemeja mucho al set de Buenos Aires."
0,Doesn't wake my son,"My son started wetting the bed after years of being dry. When he was three, I bought a bed wetting alarm from One Step Ahead for $30 that worked GREAT!!! He hated it, though. This one looked like it would be more comfortable for him, so I tried it. It doesn't wake him up EVER. The company doesn't care and won't do anything to try to make it right with me. That's a hundred bucks down the drain.","Doesn't wake my son My son started wetting the bed after years of being dry. When he was three, I bought a bed wetting alarm from One Step Ahead for $30 that worked GREAT!!! He hated it, though. This one looked like it would be more comfortable for him, so I tried it. It doesn't wake him up EVER. The company doesn't care and won't do anything to try to make it right with me. That's a hundred bucks down the drain."
1,"DW & BI, el futuro del comercio electrónico.","Por fin se empieza a relacionar el comercio electrónico y las tecnologías de los sistemas de información basadas en el Data Warehouse (Business Intelligenece).En este magnifico libro se muestran los conceptos básicos que confluyen en la actualidad en el mundo de los negocios electrónicos, siendo los pilares el comercio vía WEB y los entornos de BI.Recomiendo el libro a todo aquel que desee preveer el futuro del E-commerce cuando la simbiosis con el DW sea completa.","DW & BI, el futuro del comercio electrónico. Por fin se empieza a relacionar el comercio electrónico y las tecnologías de los sistemas de información basadas en el Data Warehouse (Business Intelligenece).En este magnifico libro se muestran los conceptos básicos que confluyen en la actualidad en el mundo de los negocios electrónicos, siendo los pilares el comercio vía WEB y los entornos de BI.Recomiendo el libro a todo aquel que desee preveer el futuro del E-commerce cuando la simbiosis con el DW sea completa."
1,IT BLOW ME AWAY!,"Snync's new ablum just blow me away! The ablum is full with lot of enery and makes you want to dances. Snync show me through this CD that they love their fans and hardwork they put in it. If have not got the album yet, go buy it right now.","IT BLOW ME AWAY! Snync's new ablum just blow me away! The ablum is full with lot of enery and makes you want to dances. Snync show me through this CD that they love their fans and hardwork they put in it. If have not got the album yet, go buy it right now."
0,This book is terrible,"I was reading a debate between Noam Chomsky and William Bennet on their new books, so I decided to buy them both. I won't review Mr. Chomsky's book here, but Mr. Bennet's book is terrible. I thought it was bad enough to actually write a review so other people do not buy this book. The message is basically, if you love your country, agree and support what your government does.","This book is terrible I was reading a debate between Noam Chomsky and William Bennet on their new books, so I decided to buy them both. I won't review Mr. Chomsky's book here, but Mr. Bennet's book is terrible. I thought it was bad enough to actually write a review so other people do not buy this book. The message is basically, if you love your country, agree and support what your government does."
0,"A new decade for Mac, a new way to disappoint","There's not a lot to say about McCartney's first foray into the 80s other than ""whoops."" Paul tried for a DIY ethic like his solo entry into the 70s, but no amount of synthesizers or discotheque appeal can mask the weakness of most of the material. If he was going for Bowie-esque reinvention/trend-setting, he failed far worse than Bowie did during the same decade.Actually starts out pretty well with the funky stomp of ""Coming Up,"" the amusing ""Temporary Secretary,"" and the fun but empty blues ballad, ""On th","A new decade for Mac, a new way to disappoint There's not a lot to say about McCartney's first foray into the 80s other than ""whoops."" Paul tried for a DIY ethic like his solo entry into the 70s, but no amount of synthesizers or discotheque appeal can mask the weakness of most of the material. If he was going for Bowie-esque reinvention/trend-setting, he failed far worse than Bowie did during the same decade.Actually starts out pretty well with the funky stomp of ""Coming Up,"" the amusing ""Temporary Secretary,"" and the fun but empty blues ballad, ""On th"
1,"Not normally a sci fi reader, really like this book!","Although I am not really into the sci fi genre I found a lot to enjoy. The writing was clever and pithy and the futuristic conventions were extremely interesting. I liked how he didn't go on and on explaining some of the futurist concepts but just let the context clarify what he means. (A society that has no money, just ""Whuffie,"" an instantly readable rating of a person's credibility. Creative and thought provoking).By the way, if you enjoyed the Walt Disney World and humor aspects of this book you might a","Not normally a sci fi reader, really like this book! Although I am not really into the sci fi genre I found a lot to enjoy. The writing was clever and pithy and the futuristic conventions were extremely interesting. I liked how he didn't go on and on explaining some of the futurist concepts but just let the context clarify what he means. (A society that has no money, just ""Whuffie,"" an instantly readable rating of a person's credibility. Creative and thought provoking).By the way, if you enjoyed the Walt Disney World and humor aspects of this book you might a"
1,Portraits in Oil the Van Wyk Way - very helpfull,I found this book to be very helpfull. I hopeto benefit by it in my portraits. I throughly recommendthe book.,Portraits in Oil the Van Wyk Way - very helpfull I found this book to be very helpfull. I hopeto benefit by it in my portraits. I throughly recommendthe book.
0,Ill be waiting too.....,"Thanks to all of you for your reviews. I was seriously thinking about buying this set, but after reading all the opinions here, Ive decided to wait for a better product from Paramount. It irks me to no end that they wont honor the Star Trek franchise, and clearly are once again milking the fans for anything they can. Ill buy the blu-ray set when they do justice to the series, not before.","Ill be waiting too..... Thanks to all of you for your reviews. I was seriously thinking about buying this set, but after reading all the opinions here, Ive decided to wait for a better product from Paramount. It irks me to no end that they wont honor the Star Trek franchise, and clearly are once again milking the fans for anything they can. Ill buy the blu-ray set when they do justice to the series, not before."
0,LIKE WATCHING BLOOD DRY,"I rarely write reviews of anything, but it's only right someone warn the uninitiated about this god awful thing.""Ordinary Horror"" is bad on many levels. ""Professor"" Searcy reminds me of a failed writing professor trying too hard to impress. I'll spare you the details (something I wish he would have done) and tell you this is the most confounding, unexciting, poorly written novel I've read in years. Beware, alright.(Note: The title evokes the remarkably good ""Ordinary People"" from back in the 70's. This book","LIKE WATCHING BLOOD DRY I rarely write reviews of anything, but it's only right someone warn the uninitiated about this god awful thing.""Ordinary Horror"" is bad on many levels. ""Professor"" Searcy reminds me of a failed writing professor trying too hard to impress. I'll spare you the details (something I wish he would have done) and tell you this is the most confounding, unexciting, poorly written novel I've read in years. Beware, alright.(Note: The title evokes the remarkably good ""Ordinary People"" from back in the 70's. This book"
0,On/Off switch broke after less than a year,"I liked this hair dryer a lot, but the on/off switch broke less than a year after I bought it. Would not buy again or recommend it.","On/Off switch broke after less than a year I liked this hair dryer a lot, but the on/off switch broke less than a year after I bought it. Would not buy again or recommend it."
0,ESSENTIAL LIFE CAPS,I thought I was getting The Vitamin Shoppe Essential Life multi vitamins which are rated a 5 star vitamin. These Country Life Essential Caps are rated 2.5 which I consider to be fairly worthless! I returned them to The Vitamin Shoppe here in my town.,ESSENTIAL LIFE CAPS I thought I was getting The Vitamin Shoppe Essential Life multi vitamins which are rated a 5 star vitamin. These Country Life Essential Caps are rated 2.5 which I consider to be fairly worthless! I returned them to The Vitamin Shoppe here in my town.
0,HORRIBLE!!!!!,i received this game very defective!!! it didn't even work! it was horrible!! i do not recommend using this person! i was told on the summary that it was in very good condition and it wasn't it didn't even work on a fully charged DS!! it was a very horrible experience!,HORRIBLE!!!!! i received this game very defective!!! it didn't even work! it was horrible!! i do not recommend using this person! i was told on the summary that it was in very good condition and it wasn't it didn't even work on a fully charged DS!! it was a very horrible experience!
1,My fiance and I's favorite show,My fiance at first thought I just liked this show because I am a nerd but she is now addicted to this show. We both can't wait for more episodes to come out.,My fiance and I's favorite show My fiance at first thought I just liked this show because I am a nerd but she is now addicted to this show. We both can't wait for more episodes to come out.
0,Closet Creationist idiocy.,"Behe does not realize that analogy is not a method of reasoning. His beliefs are clearly creationist, he just wont admit it. Instead he brings back a two-century old argument from design. His examples are few and stretched. Anyone with a background in molecular biology(or just a college education) would laugh at his evidence based on proteins. Its clearly a religious ploy to try and trick people into turning against one of the best proven theories in science. Dont forget, theory is the highest form of scien","Closet Creationist idiocy. Behe does not realize that analogy is not a method of reasoning. His beliefs are clearly creationist, he just wont admit it. Instead he brings back a two-century old argument from design. His examples are few and stretched. Anyone with a background in molecular biology(or just a college education) would laugh at his evidence based on proteins. Its clearly a religious ploy to try and trick people into turning against one of the best proven theories in science. Dont forget, theory is the highest form of scien"
1,Great tribute for an unbelievable band,"Listen, it will be short : if you love all grind songs of carcass, buy this cd !!! The production is good, but i think the master could have been better, so the sound is a little bad for some group.","Great tribute for an unbelievable band Listen, it will be short : if you love all grind songs of carcass, buy this cd !!! The production is good, but i think the master could have been better, so the sound is a little bad for some group."
0,this man cleary doesn't know what he's talking about,"just as the title says. I've done months and years worth of reserch, and about %40 of the book is a complete lie, i would not recomend this to anybody who is a first time mouse owner. For example, he says that mice are able to eat things that are potentually fatal; things like cheese,white millet, and other things. He Also doesn't tell you every thing a first time owner would need to know. I looked on the back of te book and found a biography about him. It says that he is a cat surgon, so he would probably ","this man cleary doesn't know what he's talking about just as the title says. I've done months and years worth of reserch, and about %40 of the book is a complete lie, i would not recomend this to anybody who is a first time mouse owner. For example, he says that mice are able to eat things that are potentually fatal; things like cheese,white millet, and other things. He Also doesn't tell you every thing a first time owner would need to know. I looked on the back of te book and found a biography about him. It says that he is a cat surgon, so he would probably "
0,Not for first-time Czech learner,"The lessons go by very fast, with each phrase spoken only once. In order to learn, you must either have a super-human ear and memory, or you must listen to the CD 500 times. The CD might be a good review for someone who has already learned the language, but for the first-timer, consider the Pimsleur method instead.","Not for first-time Czech learner The lessons go by very fast, with each phrase spoken only once. In order to learn, you must either have a super-human ear and memory, or you must listen to the CD 500 times. The CD might be a good review for someone who has already learned the language, but for the first-timer, consider the Pimsleur method instead."
1,Awesome,"I have seen and heard corey live in concert. He is wonderful!!Sometimes you buy the cd's to replay what you heard in concert and it does not live up to the memory. Corey's music however, that is not the case. It is the best in person but the cd brings you back and it is extremely enjoyable. I own two copies myself, that way I have one for the car and one for the house. I'm sure I will be buying more in the future for gifts and a back up for when my children misplace my Cds.I definitely recommend the cd to a","Awesome I have seen and heard corey live in concert. He is wonderful!!Sometimes you buy the cd's to replay what you heard in concert and it does not live up to the memory. Corey's music however, that is not the case. It is the best in person but the cd brings you back and it is extremely enjoyable. I own two copies myself, that way I have one for the car and one for the house. I'm sure I will be buying more in the future for gifts and a back up for when my children misplace my Cds.I definitely recommend the cd to a"
0,Waste of money!,"Getting the Twin Draft Guard into position to actually block the leak is a serious pain. Once the guard is in place, you won't want to use the door again because it slides completely out of position every time you open it. It comes out of the package all bent, and it takes a while just to get it straightened out enough to use. It may block the draft once in place, but the door must be open to reposition the dumb thing, and it takes at least two or three minutes each time. You probably loose more heat in thi","Waste of money! Getting the Twin Draft Guard into position to actually block the leak is a serious pain. Once the guard is in place, you won't want to use the door again because it slides completely out of position every time you open it. It comes out of the package all bent, and it takes a while just to get it straightened out enough to use. It may block the draft once in place, but the door must be open to reposition the dumb thing, and it takes at least two or three minutes each time. You probably loose more heat in thi"
1,just because of her.,I love the show and that is why I ordered it to catch up on what I have missed. But for me he is not the show she is!,just because of her. I love the show and that is why I ordered it to catch up on what I have missed. But for me he is not the show she is!
0,Guns and Roses are awful!,"What can I say about these guys? They make the worst noise this side of Avril Lavigne! Appetite for Destruction is an album filled with every annoying rock cliche imaginable...whiney vocals that explode into raging screams, ""chunk-a-chunk-chunk"" guitars, and all those annoying cuss words in the lyrics that rely on shock value rather than musical quality to get their message across. OOOHH that's so SHOCKING and PROFANE!!! I""m so shocked that this band put out a song with swear words in it! *rolls eyes* This ","Guns and Roses are awful! What can I say about these guys? They make the worst noise this side of Avril Lavigne! Appetite for Destruction is an album filled with every annoying rock cliche imaginable...whiney vocals that explode into raging screams, ""chunk-a-chunk-chunk"" guitars, and all those annoying cuss words in the lyrics that rely on shock value rather than musical quality to get their message across. OOOHH that's so SHOCKING and PROFANE!!! I""m so shocked that this band put out a song with swear words in it! *rolls eyes* This "
0,Really cute ...,but that's about all it has going for it. The washcloth is really small and can't really be used for much of anything. The bib has a very small opening to go around the neck and my baby is only 6 months old and weighs in about 15 lbs and it doesn't fit her. Everything rolls right off of it and it cannot be used to wipe baby's mouth. I don't think I would recommend this product.,Really cute ... but that's about all it has going for it. The washcloth is really small and can't really be used for much of anything. The bib has a very small opening to go around the neck and my baby is only 6 months old and weighs in about 15 lbs and it doesn't fit her. Everything rolls right off of it and it cannot be used to wipe baby's mouth. I don't think I would recommend this product.
0,Its alright,"This is an ok video that shows how military music is performed in the United States, Brittan and France. The video was really short and did show the performances more than the narrator's voice offering explanations and information. It is an old video that was made in 1995 and could use some major improvements in the production but is worth watching if you have any interest for the music of the military. When looking at the title I was expecting more of a documentary of military music rather then watching a ","Its alright This is an ok video that shows how military music is performed in the United States, Brittan and France. The video was really short and did show the performances more than the narrator's voice offering explanations and information. It is an old video that was made in 1995 and could use some major improvements in the production but is worth watching if you have any interest for the music of the military. When looking at the title I was expecting more of a documentary of military music rather then watching a "
0,Beware - this DVD player does NOT play DivX files!,"Contrary to what the product descriptions on samsung.com, amazon.com, bestbuy.com, etc. say, this DVD player does NOT play DivX files. I purchased this player almost solely based on the fact that it would play these files, but when I got home, it would not play them at all. I ended up calling 1-800-SAMSUNG and a CSR told me that the DVD-HD860 does not play DivX files, but that the DVD-HD960 does (and oddly enough, the product description for the DVD-HD960 does not mention this feature). Boo to Samsung for t","Beware - this DVD player does NOT play DivX files! Contrary to what the product descriptions on samsung.com, amazon.com, bestbuy.com, etc. say, this DVD player does NOT play DivX files. I purchased this player almost solely based on the fact that it would play these files, but when I got home, it would not play them at all. I ended up calling 1-800-SAMSUNG and a CSR told me that the DVD-HD860 does not play DivX files, but that the DVD-HD960 does (and oddly enough, the product description for the DVD-HD960 does not mention this feature). Boo to Samsung for t"
0,Not what I thought it was,"Before I bought this CD, I listened to the samples and thought the CD was gonna be great. Turns out, that this CD is full of tunes that are so generic and repetitious that after the first minute of each song, you just get bored because it sounds as if the songs starts over again. Thackery doesn't really change the melody from one segment to the next and as a song progresses, it sounds as if he is running out of ideas. This is where things start to get right down dull and makes the CD a waste of money.Regard","Not what I thought it was Before I bought this CD, I listened to the samples and thought the CD was gonna be great. Turns out, that this CD is full of tunes that are so generic and repetitious that after the first minute of each song, you just get bored because it sounds as if the songs starts over again. Thackery doesn't really change the melody from one segment to the next and as a song progresses, it sounds as if he is running out of ideas. This is where things start to get right down dull and makes the CD a waste of money.Regard"
0,Shuts down when any ink color is low!,"It should be noted that this printer will not work if any of the six ink cartridges runs out. I tried everything to get it to print, including cleaning all nozzles, and got nothing. I went to the basement and found my old HP 932C, which had sat unused for AN ENTIRE YEAR, and hooked it up to finish the job I was working on when the Epson threw its fit. The HP printed just fine, no problem. That should tell you everything you need to know.","Shuts down when any ink color is low! It should be noted that this printer will not work if any of the six ink cartridges runs out. I tried everything to get it to print, including cleaning all nozzles, and got nothing. I went to the basement and found my old HP 932C, which had sat unused for AN ENTIRE YEAR, and hooked it up to finish the job I was working on when the Epson threw its fit. The HP printed just fine, no problem. That should tell you everything you need to know."
0,CHEAP,"NOT ALL made in England, only a few pieces and the ones made in Malaysia look like $h!+. I have 10 settings made in England, wanted 12 but NOT from this place.","CHEAP NOT ALL made in England, only a few pieces and the ones made in Malaysia look like $h!+. I have 10 settings made in England, wanted 12 but NOT from this place."
1,A Handy Item for Toddlers,"I've had and used this Bumkins Waterproof Sleeved Bib for 2 months on my now 18 month old and it works great at keeping her clean. In most cases I simply wipe it down with a wet sponge if she's spilled wet food on it and I've only felt a need to throw it in the washing machine 3 times. It is sturdy, washes well, dries quickly, is easy to put on and the butterfly motif is pretty. The long, cinched at the wrist, sleeves are great too.A must have that makes clean up fast and easy.","A Handy Item for Toddlers I've had and used this Bumkins Waterproof Sleeved Bib for 2 months on my now 18 month old and it works great at keeping her clean. In most cases I simply wipe it down with a wet sponge if she's spilled wet food on it and I've only felt a need to throw it in the washing machine 3 times. It is sturdy, washes well, dries quickly, is easy to put on and the butterfly motif is pretty. The long, cinched at the wrist, sleeves are great too.A must have that makes clean up fast and easy."
1,Great Results,No nonsense straight forward routines that range from 8-9 minutes or so and have been effective for me.Good to add this if you just want exercises that focus on your abs.,Great Results No nonsense straight forward routines that range from 8-9 minutes or so and have been effective for me.Good to add this if you just want exercises that focus on your abs.
1,Love it!,Awesome...all of her tapes are awesome and this one is no exception! Love her and her works outs!,Love it! Awesome...all of her tapes are awesome and this one is no exception! Love her and her works outs!
0,"not so good, no real point","I read this book, thinking that it might be entertaining. But it was SO slow! I felt that it never got to the point. When I finished the book I felt that there had been no real conflict and no real resolution. It had some fun moments, but I felt that the author was hoping to keep it open for a sequel and not enough attention was paid to this book.","not so good, no real point I read this book, thinking that it might be entertaining. But it was SO slow! I felt that it never got to the point. When I finished the book I felt that there had been no real conflict and no real resolution. It had some fun moments, but I felt that the author was hoping to keep it open for a sequel and not enough attention was paid to this book."
0,Disc Error Messages,"The manual does not say what speed DVD-R/RW to use. I purchased Memorex DVD-R x8 and received a Disc Error Message. I then purchased DVD-R x4 and received same error message. I emailed customer support and waited two days for a reply. In the meantime I called customer support and was told only media x1 or x2 can be used. When I received the email message message from their support personel it said: "" DVD-R 4x can be used 8x will result in a disc error.DVD-RW 2x can be used 4x will result in a disc error.The","Disc Error Messages The manual does not say what speed DVD-R/RW to use. I purchased Memorex DVD-R x8 and received a Disc Error Message. I then purchased DVD-R x4 and received same error message. I emailed customer support and waited two days for a reply. In the meantime I called customer support and was told only media x1 or x2 can be used. When I received the email message message from their support personel it said: "" DVD-R 4x can be used 8x will result in a disc error.DVD-RW 2x can be used 4x will result in a disc error.The"
1,Good stuff,"I really like all the pieces that had a classical tint to them. I didn't care much the tracks that were too much like chemical borthers or some such things, but there were plenty of tracks that made up for those.","Good stuff I really like all the pieces that had a classical tint to them. I didn't care much the tracks that were too much like chemical borthers or some such things, but there were plenty of tracks that made up for those."
0,Stay Away,"Problems too numerous to detail here including bad prints, paper jams, warped tray. Too many other options out there to waste you time with Kodak. Customer service and repair is much below sub-par.","Stay Away Problems too numerous to detail here including bad prints, paper jams, warped tray. Too many other options out there to waste you time with Kodak. Customer service and repair is much below sub-par."
1,A must read book,"This book is a somewhat interesting story. Character chemistry or interaction are enough to keep a reader intrigued. It certainly lets us know what's like a cadet of Starfleet Academy regardless of gender, species, origin, etc. A lot of individual adentures are included into this book.Kudos to Susan Wright.","A must read book This book is a somewhat interesting story. Character chemistry or interaction are enough to keep a reader intrigued. It certainly lets us know what's like a cadet of Starfleet Academy regardless of gender, species, origin, etc. A lot of individual adentures are included into this book.Kudos to Susan Wright."
0,Mediocre at best,"I will not review this based on the book, as I was never a big fan of the book anyways, but on the film itself.Mostly, I simply found most of the characters to be bland and lifeless, with the notible exception of the villian Febre, and the plot and dialogue to be fairly weak and unexciting.The swordfighting skills displayed in the movie were dazzling, but (as another reviewer also mentioned) considering that everyone appeared almost identicle, it was a little hard to tell at times who was fighting whom. Als","Mediocre at best I will not review this based on the book, as I was never a big fan of the book anyways, but on the film itself.Mostly, I simply found most of the characters to be bland and lifeless, with the notible exception of the villian Febre, and the plot and dialogue to be fairly weak and unexciting.The swordfighting skills displayed in the movie were dazzling, but (as another reviewer also mentioned) considering that everyone appeared almost identicle, it was a little hard to tell at times who was fighting whom. Als"
0,"Great light, when working","I purchased two of these.One is defective. It totally quit working right way.They are the coolest hand held flash light there is.The possibilities are almost endless.Like wearing tye-dye?... this light is for you.Make a trip whip! (I did this with one)Make a crystal display. (I made one)This light looks cool on any multi-colored surface. (posters and such)They are very cool lights if they work. Quality control could be much better.I am happy with the working one, extremely unhappy with the broken one.Expens","Great light, when working I purchased two of these.One is defective. It totally quit working right way.They are the coolest hand held flash light there is.The possibilities are almost endless.Like wearing tye-dye?... this light is for you.Make a trip whip! (I did this with one)Make a crystal display. (I made one)This light looks cool on any multi-colored surface. (posters and such)They are very cool lights if they work. Quality control could be much better.I am happy with the working one, extremely unhappy with the broken one.Expens"
